accuracy,balanced_accuracy,precision,recall,f1,file,encode,model
0.6578947368421053,0.5260416666666666,0.18181818181818182,0.3333333333333333,0.23529411764705885,i_c_v_p.npy,False,logistic
0.6578947368421053,0.5260416666666666,0.18181818181818182,0.3333333333333333,0.23529411764705885,i_n_v_p.npy,False,logistic
0.6578947368421053,0.5260416666666666,0.18181818181818182,0.3333333333333333,0.23529411764705885,i_n_-_p.npy,False,logistic
0.6842105263157895,0.609375,0.25,0.5,0.3333333333333333,i_c_x_p.npy,False,logistic
0.3684210526315789,0.35416666666666663,0.09090909090909091,0.3333333333333333,0.14285714285714288,o_c_-_p.npy,False,logistic
0.3684210526315789,0.35416666666666663,0.09090909090909091,0.3333333333333333,0.14285714285714288,o_c_x_p.npy,False,logistic
0.6578947368421053,0.5260416666666666,0.18181818181818182,0.3333333333333333,0.23529411764705885,i_c_-_p.npy,False,logistic
0.7894736842105263,0.5364583333333334,0.25,0.16666666666666666,0.2,i_n_v_-.npy,False,logistic
0.5,0.5,0.15789473684210525,0.5,0.23999999999999996,i_n_x_t.npy,False,logistic
0.631578947368421,0.5104166666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222,o_n_v_t.npy,False,logistic
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_v_-.npy,False,logistic
0.6842105263157895,0.609375,0.25,0.5,0.3333333333333333,i_n_x_p.npy,False,logistic
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_s.npy,False,logistic
0.42105263157894735,0.38541666666666663,0.1,0.3333333333333333,0.15384615384615383,o_n_v_p.npy,False,logistic
0.5263157894736842,0.6510416666666667,0.22727272727272727,0.8333333333333334,0.35714285714285715,o_c_v_s.npy,False,logistic
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_c_v_-.npy,False,logistic
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,o_n_x_-.npy,False,logistic
0.5789473684210527,0.6145833333333333,0.2222222222222222,0.6666666666666666,0.3333333333333333,i_c_x_s.npy,False,logistic
0.5263157894736842,0.6510416666666667,0.22727272727272727,0.8333333333333334,0.35714285714285715,o_n_v_s.npy,False,logistic
0.5526315789473685,0.46354166666666663,0.13333333333333333,0.3333333333333333,0.19047619047619044,i_c_x_t.npy,False,logistic
0.631578947368421,0.578125,0.21428571428571427,0.5,0.3,i_n_-_t.npy,False,logistic
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_x_-.npy,False,logistic
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_s.npy,False,logistic
0.631578947368421,0.578125,0.21428571428571427,0.5,0.3,o_c_x_t.npy,False,logistic
0.6052631578947368,0.6979166666666667,0.2631578947368421,0.8333333333333334,0.39999999999999997,o_n_x_s.npy,False,logistic
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_-_s.npy,False,logistic
0.5263157894736842,0.6510416666666667,0.22727272727272727,0.8333333333333334,0.35714285714285715,o_c_x_s.npy,False,logistic
0.5526315789473685,0.6666666666666667,0.23809523809523808,0.8333333333333334,0.37037037037037035,o_c_-_s.npy,False,logistic
0.8421052631578947,0.6354166666666666,0.5,0.3333333333333333,0.4,o_c_x_-.npy,False,logistic
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_x_-.npy,False,logistic
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_s.npy,False,logistic
0.39473684210526316,0.36979166666666663,0.09523809523809523,0.3333333333333333,0.14814814814814814,o_c_v_p.npy,False,logistic
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_-_-.npy,False,logistic
0.5263157894736842,0.5833333333333333,0.2,0.6666666666666666,0.30769230769230765,o_c_-_t.npy,False,logistic
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_s.npy,False,logistic
0.5526315789473685,0.6666666666666667,0.23809523809523808,0.8333333333333334,0.37037037037037035,o_n_-_s.npy,False,logistic
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_c_-_-.npy,False,logistic
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_n_v_-.npy,False,logistic
0.39473684210526316,0.36979166666666663,0.09523809523809523,0.3333333333333333,0.14814814814814814,o_n_-_p.npy,False,logistic
0.7105263157894737,0.828125,0.35294117647058826,1.0,0.5217391304347826,i_c_-_t.npy,False,logistic
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_n_-_-.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_t.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_t.npy,False,rf
0.868421052631579,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,i_c_v_t.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_p.npy,False,rf
0.8157894736842105,0.484375,0.0,0.0,0.0,o_n_-_t.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_-_-.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_t.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_p.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_p.npy,False,rf
0.8157894736842105,0.484375,0.0,0.0,0.0,i_n_-_p.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_p.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_p.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_p.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_p.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_v_-.npy,False,rf
0.8157894736842105,0.484375,0.0,0.0,0.0,i_n_x_t.npy,False,rf
0.8421052631578947,0.5677083333333334,0.5,0.16666666666666666,0.25,o_n_v_t.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_v_-.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_p.npy,False,rf
0.7631578947368421,0.453125,0.0,0.0,0.0,i_c_v_s.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_v_p.npy,False,rf
0.7894736842105263,0.5364583333333334,0.25,0.16666666666666666,0.2,o_c_v_s.npy,False,rf
0.8421052631578947,0.6354166666666666,0.5,0.3333333333333333,0.4,o_c_v_-.npy,False,rf
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_n_x_-.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_x_s.npy,False,rf
0.7894736842105263,0.46875,0.0,0.0,0.0,o_n_v_s.npy,False,rf
0.8157894736842105,0.484375,0.0,0.0,0.0,i_c_x_t.npy,False,rf
0.868421052631579,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,i_n_-_t.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_x_-.npy,False,rf
0.7631578947368421,0.5208333333333334,0.2,0.16666666666666666,0.1818181818181818,i_n_v_s.npy,False,rf
0.8157894736842105,0.484375,0.0,0.0,0.0,o_c_x_t.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_s.npy,False,rf
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,i_n_-_s.npy,False,rf
0.8157894736842105,0.5520833333333334,0.3333333333333333,0.16666666666666666,0.2222222222222222,o_c_x_s.npy,False,rf
0.7105263157894737,0.421875,0.0,0.0,0.0,o_c_-_s.npy,False,rf
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,o_c_x_-.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_x_-.npy,False,rf
0.7894736842105263,0.6041666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,i_c_-_s.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_p.npy,False,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_-_-.npy,False,rf
0.8157894736842105,0.484375,0.0,0.0,0.0,o_c_-_t.npy,False,rf
0.7631578947368421,0.5885416666666666,0.2857142857142857,0.3333333333333333,0.30769230769230765,i_n_x_s.npy,False,rf
0.6578947368421053,0.390625,0.0,0.0,0.0,o_n_-_s.npy,False,rf
0.8421052631578947,0.6354166666666666,0.5,0.3333333333333333,0.4,o_c_-_-.npy,False,rf
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,o_n_v_-.npy,False,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_-_p.npy,False,rf
0.8421052631578947,0.5677083333333334,0.5,0.16666666666666666,0.25,i_c_-_t.npy,False,rf
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_n_-_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_-_t.npy,True,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_-_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_-_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_p.npy,True,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_v_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_v_t.npy,True,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_v_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_v_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_s.npy,True,rf
0.8421052631578947,0.6354166666666666,0.5,0.3333333333333333,0.4,o_c_v_-.npy,True,rf
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,o_n_x_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_v_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_-_t.npy,True,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_n_x_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_-_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_s.npy,True,rf
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,o_c_x_-.npy,True,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_x_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_p.npy,True,rf
0.8157894736842105,0.6197916666666666,0.4,0.3333333333333333,0.3636363636363636,i_c_-_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_t.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_s.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_-_s.npy,True,rf
0.8421052631578947,0.6354166666666666,0.5,0.3333333333333333,0.4,o_c_-_-.npy,True,rf
0.868421052631579,0.6510416666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,o_n_v_-.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_-_p.npy,True,rf
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_t.npy,True,rf
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,o_n_-_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_x_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_-_t.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_-_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_v_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_-_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_p.npy,False,svm
0.6578947368421053,0.5260416666666666,0.18181818181818182,0.3333333333333333,0.23529411764705885,i_n_v_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_v_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_v_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_x_p.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_v_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_v_p.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_v_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_-.npy,False,svm
0.631578947368421,0.7135416666666667,0.2777777777777778,0.8333333333333334,0.4166666666666667,o_n_x_-.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_x_s.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_v_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_t.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_n_-_t.npy,False,svm
0.6842105263157895,0.5416666666666666,0.2,0.3333333333333333,0.25,i_n_x_-.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_v_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_t.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_x_s.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_-_s.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_x_s.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_-_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_x_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_x_-.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_-_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_v_p.npy,False,svm
0.8947368421052632,0.6666666666666666,1.0,0.3333333333333333,0.5,i_c_-_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_t.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_x_s.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_-_s.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_c_-_-.npy,False,svm
0.5789473684210527,0.6822916666666667,0.25,0.8333333333333334,0.3846153846153846,o_n_v_-.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,o_n_-_p.npy,False,svm
0.8421052631578947,0.5,0.0,0.0,0.0,i_c_-_t.npy,False,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_-_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_x_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_v_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_v_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_x_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_-_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_-_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_v_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_v_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_v_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_-_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_x_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_-_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_x_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_-_p.npy,True,svm
0.4473684210526316,0.6041666666666667,0.2,0.8333333333333334,0.3225806451612903,i_n_v_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_x_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_v_t.npy,True,svm
0.4473684210526316,0.6041666666666667,0.2,0.8333333333333334,0.3225806451612903,i_c_v_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_x_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_v_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_v_p.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_v_s.npy,True,svm
0.5263157894736842,0.6510416666666667,0.22727272727272727,0.8333333333333334,0.35714285714285715,o_c_v_-.npy,True,svm
0.5789473684210527,0.6822916666666667,0.25,0.8333333333333334,0.3846153846153846,o_n_x_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_x_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_v_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_x_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_-_t.npy,True,svm
0.5,0.6354166666666667,0.21739130434782608,0.8333333333333334,0.3448275862068966,i_n_x_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_v_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_x_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_x_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_-_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_x_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_-_s.npy,True,svm
0.5526315789473685,0.6666666666666667,0.23809523809523808,0.8333333333333334,0.37037037037037035,o_c_x_-.npy,True,svm
0.42105263157894735,0.5885416666666667,0.19230769230769232,0.8333333333333334,0.3125,i_c_x_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_c_-_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_v_p.npy,True,svm
0.34210526315789475,0.609375,0.1935483870967742,1.0,0.3243243243243243,i_c_-_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_c_-_t.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,i_n_x_s.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_-_s.npy,True,svm
0.34210526315789475,0.609375,0.1935483870967742,1.0,0.3243243243243243,o_c_-_-.npy,True,svm
0.5263157894736842,0.71875,0.25,1.0,0.4,o_n_v_-.npy,True,svm
0.15789473684210525,0.5,0.15789473684210525,1.0,0.2727272727272727,o_n_-_p.npy,True,svm
